t	g1r1	g1r2	g1ave	g2r1	g4r1
0.83800	0.40137	0.23571	0.40137	1.0810	0.65409
0.84000	0.44154	0.20358	0.44154	1.0810	0.77980
0.84200	0.56203	0.16342	0.56203	1.0087	0.65409
0.84400	0.40137	0.27588	0.40137	1.0489	0.71695
0.84600	0.44154	0.20358	0.44154	1.1211	0.71695
0.84800	0.44154	0.23571	0.44154	1.0087	0.65409
0.85000	0.48170	0.20358	0.48170	1.0087	0.77980
0.85200	0.44154	0.27588	0.44154	1.0087	0.71695
0.85400	0.48170	0.35620	0.48170	1.0087	0.60381
0.85600	0.48170	0.35620	0.48170	0.96861	0.84266
0.85800	0.52186	0.16342	0.52186	0.92847	0.84266
0.86000	0.48170	0.23571	0.48170	1.0810	0.77980
0.86200	0.48170	0.31604	0.48170	0.84821	0.71695
0.86400	0.48170	0.31604	0.48170	0.88834	0.60381
0.86600	0.52186	0.35620	0.52186	0.92847	0.77980
0.86800	0.52186	0.31604	0.52186	0.92847	0.77980
0.87000	0.36121	0.31604	0.36121	0.84821	0.71695
0.87200	0.48170	0.31604	0.48170	0.80807	0.77980
0.87400	0.52186	0.39636	0.52186	0.80807	0.84266
0.87600	0.52186	0.27588	0.52186	0.88834	0.90551
0.87800	0.44154	0.23571	0.44154	0.76794	0.90551
0.88000	0.56203	0.23571	0.56203	0.84821	0.84266
0.88200	0.60219	0.31604	0.60219	0.65557	0.90551
0.88400	0.60219	0.39636	0.60219	0.69570	0.90551
0.88600	0.56203	0.35620	0.56203	0.69570	0.77980
0.88800	0.64235	0.39636	0.64235	0.65557	0.71695
0.89000	0.64235	0.47669	0.64235	0.57530	0.96837
0.89200	0.64235	0.47669	0.64235	0.65557	0.84266
0.89400	0.60219	0.51685	0.60219	0.61544	0.77980
0.89600	0.64235	0.39636	0.64235	0.53517	0.71695
0.89800	0.56203	0.43653	0.56203	0.45490	0.90551
0.90000	0.64235	0.51685	0.64235	0.65557	0.90551
0.90200	0.52186	0.51685	0.52186	0.45490	0.96837
0.90400	0.56203	0.43653	0.56203	0.41477	0.77980
0.90600	0.56203	0.51685	0.56203	0.45490	0.96837
0.90800	0.60219	0.58915	0.60219	0.49504	0.90551
0.91000	0.56203	0.51685	0.56203	0.38267	0.96837
0.91200	0.60219	0.39636	0.60219	0.34253	0.96837
0.91400	0.56203	0.39636	0.56203	0.34253	0.96837
0.91600	0.52186	0.43653	0.52186	0.34253	0.90551
0.91800	0.48170	0.47669	0.48170	0.26227	0.90551
0.92000	0.56203	0.43653	0.56203	0.26227	0.90551
0.92200	0.52186	0.39636	0.52186	0.18200	0.90551
0.92400	0.48170	0.43653	0.48170	0.10173	0.90551
0.92600	0.48170	0.47669	0.48170	0.10173	0.90551
0.92800	0.60219	0.43653	0.60219	0.061601	0.90551
0.93000	0.48170	0.39636	0.48170	0.061601	1.0941
0.93200	0.48170	0.35620	0.48170	-0.010638	0.96837
0.93400	0.60219	0.35620	0.60219	0.029495	0.96837
0.93600	0.64235	0.39636	0.64235	-0.13104	1.0312
0.93800	0.60219	0.39636	0.60219	-0.090904	0.96837
0.94000	0.56203	0.39636	0.56203	-0.090904	0.90551
0.94200	0.56203	0.43653	0.56203	-0.28354	0.90551
0.94400	0.60219	0.47669	0.60219	-0.25144	0.90551
0.94600	0.56203	0.51685	0.56203	-0.21130	0.96837
0.94800	0.52186	0.47669	0.52186	-0.28354	0.90551
0.95000	0.52186	0.43653	0.52186	-0.28354	0.90551
0.95200	0.52186	0.43653	0.52186	-0.40394	1.0312
0.95400	0.60219	0.47669	0.60219	-0.25144	0.96837
0.95600	0.48170	0.51685	0.48170	-0.40394	1.0312
0.95800	0.52186	0.39636	0.52186	-1.3471	1.0249
0.96000	0.48170	0.43653	0.48170	-1.2869	0.96837
0.96200	0.50178	0.51685	0.50178	-1.4635	0.93694
0.96400	0.54194	0.51685	0.54194	-1.4835	0.84894
0.96600	0.52186	0.35620	0.52186	-0.44407	0.96837
0.96800	0.64235	0.35620	0.64235	-0.60461	1.0312
0.97000	0.60219	0.39636	0.60219	-0.63671	1.0941
0.97200	0.52186	0.43653	0.52186	-0.71698	1.0941
0.97400	0.60219	-4.2706	0.60219	-0.71698	0.90551
0.97600	0.52186	-3.4512	0.52186	-0.94975	1.0312
0.97800	0.56203	-3.4834	0.56203	-0.91764	1.0941
0.98000	0.48170	-3.4834	0.48170	-0.87751	1.0312
0.98200	0.52186	0.35620	0.52186	-0.98988	1.0312
0.98400	0.56203	0.39636	0.56203	-1.1103	1.0941
0.98600	0.56203	0.35620	0.56203	-1.0701	1.0941
0.98800	0.56203	0.35620	0.56203	-1.0701	1.1569
0.99000	0.56203	0.43653	0.56203	-1.1905	1.0941
0.99200	0.52186	0.43653	0.52186	-1.2708	1.1569
0.99400	0.64235	0.47669	0.64235	-1.1905	1.0941
0.99600	0.52186	0.51685	0.52186	-1.4233	1.0941
0.99800	0.52186	0.58915	0.52186	-1.4635	1.1569
1.0000	0.52186	0.62931	0.52186	-1.5437	1.1569
1.0020	0.56203	0.54898	0.56203	-1.6160	1.0312
1.0040	0.48170	0.51685	0.48170	-1.6962	1.2072
1.0060	0.52186	0.54898	0.52186	-1.8568	1.2072
1.0080	0.60219	0.51685	0.60219	-1.8969	1.1569
1.0100	0.52186	0.51685	0.52186	-1.9691	1.1569
1.0120	0.48170	0.51685	0.48170	-1.9691	1.1569
1.0140	0.60219	0.51685	0.60219	-2.0494	1.0941
1.0160	0.60219	0.47669	0.60219	-2.1698	1.2072
1.0180	0.48170	0.51685	0.48170	-2.2099	1.0941
1.0200	0.48170	0.51685	0.48170	-2.2822	1.0941
1.0220	0.60219	0.47669	0.60219	-2.4026	1.1569
1.0240	0.60219	0.39636	0.60219	-2.4427	1.2072
1.0260	0.56203	0.43653	0.56203	-2.5631	1.1569
1.0280	0.56203	0.47669	0.56203	-2.5230	1.0941
1.0300	0.56203	0.51685	0.56203	-2.7557	1.0941
1.0320	0.52186	0.47669	0.52186	-2.7156	1.2072
1.0340	0.56203	0.47669	0.56203	-2.7557	1.1569
1.0360	0.48170	0.51685	0.48170	-2.9163	1.0312
1.0380	0.52186	0.47669	0.52186	-2.9885	1.1569
1.0400	0.52186	0.39636	0.52186	-2.9885	1.2701
1.0420	0.56203	0.39636	0.56203	-3.0286	1.2072
1.0440	0.48170	0.47669	0.48170	-3.1089	1.1569
1.0460	0.52186	0.47669	0.52186	-3.2293	1.2072
1.0480	0.64235	0.47669	0.64235	-3.2293	1.2072
1.0500	0.52186	0.47669	0.52186	-3.4219	1.3958
1.0520	0.48170	0.47669	0.48170	-3.4621	1.0941
1.0540	0.52186	0.47669	0.52186	-3.5423	1.1569
1.0560	0.60219	0.51685	0.60219	-3.6948	1.2072
1.0580	0.52186	0.47669	0.52186	-3.6226	1.2072
1.0600	0.48170	0.43653	0.48170	-3.6547	1.1569
1.0620	0.52186	0.51685	0.52186	-3.7751	1.1569
1.0640	0.60219	0.43653	0.60219	-3.8554	1.0941
1.0660	0.52186	0.51685	0.52186	-3.8955	1.2701
1.0680	0.56203	0.51685	0.56203	-3.8554	1.1569
1.0700	0.44154	0.43653	0.44154	-4.1283	1.1569
1.0720	0.52186	0.43653	0.52186	-4.0881	1.2701
1.0740	0.56203	0.43653	0.56203	-4.0480	1.3329
1.0760	0.52186	0.47669	0.52186	-4.2085	1.1569
1.0780	0.52186	0.43653	0.52186	-4.2888	1.2072
1.0800	0.48170	0.47669	0.48170	-4.3209	1.2701
1.0820	0.56203	0.47669	0.56203	-4.4012	1.2072
1.0840	0.56203	0.54898	0.56203	-4.4413	1.2072
1.0860	0.48170	0.51685	0.48170	-4.5617	1.2072
1.0880	0.64235	0.43653	0.64235	-4.5216	1.1569
1.0900	0.52186	0.43653	0.52186	-4.6340	1.2701
1.0920	0.48170	0.47669	0.48170	-4.6741	1.2072
1.0940	0.48170	0.47669	0.48170	-4.7142	1.2072
1.0960	0.60219	0.39636	0.60219	-4.8346	1.2701
1.0980	0.48170	0.39636	0.48170	-4.8346	1.2072
1.1000	0.52186	0.43653	0.52186	-4.8748	1.2701
1.1020	0.60219	0.54898	0.60219	-4.9871	1.2072
1.1040	0.60219	0.47669	0.60219	-5.0273	1.0941
1.1060	0.56203	0.43653	0.56203	-5.0674	1.2072
1.1080	0.64235	0.43653	0.64235	-5.0674	1.0312
1.1100	0.52186	0.51685	0.52186	-5.2681	1.2072
1.1120	0.56203	0.47669	0.56203	-5.2681	1.3329
1.1140	0.52186	0.47669	0.52186	-5.3002	1.1569
1.1160	0.52186	0.47669	0.52186	-5.3804	1.0941
1.1180	0.52186	0.54898	0.52186	-5.4206	1.2072
1.1200	0.52186	0.54898	0.52186	-5.4607	1.2072
1.1220	0.52186	0.51685	0.52186	-5.4607	1.2701
1.1240	0.48170	0.51685	0.48170	-5.5811	1.1569
1.1260	0.52186	0.51685	0.52186	-5.5811	1.1569
1.1280	0.64235	0.47669	0.64235	-5.5811	1.2701
1.1300	0.52186	0.47669	0.52186	-5.6935	1.2701
1.1320	0.52186	0.43653	0.52186	-5.6935	1.1569
1.1340	0.60219	0.47669	0.60219	-5.7336	1.1569
1.1360	0.60219	0.43653	0.60219	-5.9343	1.1569
1.1380	0.60219	0.51685	0.60219	-5.8540	1.2072
1.1400	0.52186	0.47669	0.52186	-5.8941	1.1569
1.1420	0.56203	0.47669	0.56203	-5.9664	1.0312
1.1440	0.56203	0.47669	0.56203	-6.1269	1.0941
1.1460	0.48170	0.47669	0.48170	-6.1269	1.1569
1.1480	0.52186	0.43653	0.52186	-6.0868	1.0941
1.1500	0.44154	0.47669	0.44154	-6.2473	1.0941
1.1520	0.52186	0.39636	0.52186	-6.2473	1.2701
1.1540	0.56203	0.43653	0.56203	-6.1670	1.1569
1.1560	0.48170	0.54898	0.48170	-6.3195	1.2701
1.1580	0.56203	0.47669	0.56203	-6.2874	1.0941
1.1600	0.56203	0.39636	0.56203	-6.3597	1.2072
1.1620	0.68251	0.43653	0.68251	-6.3597	1.2701
1.1640	0.48170	0.47669	0.48170	-6.5603	1.1569
1.1660	0.48170	0.51685	0.48170	-6.5202	1.0312
1.1680	0.56203	0.47669	0.56203	-6.6326	1.1569
1.1700	0.56203	0.43653	0.56203	-6.7128	1.0312
1.1720	0.48170	0.47669	0.48170	-6.6727	1.1569
1.1740	0.48170	0.54898	0.48170	-6.6727	0.90551
1.1760	0.48170	0.47669	0.48170	-6.8734	1.0312
1.1780	0.60219	0.39636	0.60219	-6.7931	1.0312
1.1800	0.52186	0.39636	0.52186	-6.7128	0.96837
1.1820	0.56203	0.47669	0.56203	-6.8332	1.0312
1.1840	0.48170	0.43653	0.48170	-6.9536	1.0941
1.1860	0.48170	0.35620	0.48170	-6.9135	1.1569
1.1880	0.56203	0.39636	0.56203	-6.8734	1.0312
1.1900	0.44154	0.43653	0.44154	-6.9857	1.0312
1.1920	0.52186	0.43653	0.52186	-6.9857	1.0312
1.1940	0.64235	0.39636	0.64235	-6.9536	0.90551
1.1960	0.48170	0.39636	0.48170	-7.0660	1.1569
1.1980	0.52186	0.39636	0.52186	-7.0660	0.90551
1.2000	0.48170	0.43653	0.48170	-7.0660	0.77980
1.2020	0.60219	0.43653	0.60219	-7.1463	0.90551
1.2040	0.48170	0.43653	0.48170	-7.1061	0.90551
1.2060	0.48170	0.47669	0.48170	-7.0259	0.96837
1.2080	0.52186	0.43653	0.52186	-7.1864	0.84266
1.2100	0.56203	0.54898	0.56203	-7.1864	0.84266
1.2120	0.56203	0.51685	0.56203	-7.0660	0.96837
1.2140	0.56203	0.51685	0.56203	-7.0259	0.84266
1.2160	0.52186	0.47669	0.52186	-7.1463	0.84266
1.2180	0.52186	0.51685	0.52186	-7.2265	0.84266
1.2200	0.52186	0.51685	0.52186	-7.1061	0.60381
1.2220	0.52186	0.51685	0.52186	-7.2265	0.71695
1.2240	0.44154	0.47669	0.44154	-7.2988	0.77980
1.2260	0.40137	0.51685	0.40137	-7.2265	0.77980
1.2280	0.52186	0.51685	0.52186	-7.1463	0.71695
1.2300	0.36121	0.51685	0.36121	-7.2667	0.65409
1.2320	0.52186	0.43653	0.52186	-7.1864	0.77980
1.2340	0.52186	0.39636	0.52186	-7.1864	0.71695
1.2360	0.48170	0.43653	0.48170	-7.1463	0.84266
1.2380	0.44154	0.43653	0.44154	-7.2667	0.71695
1.2400	0.52186	0.43653	0.52186	-7.1463	0.60381
1.2420	0.56203	0.35620	0.56203	-7.2988	0.71695
1.2440	0.52186	0.43653	0.52186	-7.2265	0.60381
1.2460	0.48170	0.51685	0.48170	-7.1864	0.54095
1.2480	0.54194	0.47669	0.54194	-5.5971	0.13868
1.2500	0.48170	0.39636	0.48170	-7.2988	0.71695
1.2520	0.60219	0.39636	0.60219	-7.1463	0.54095
1.2540	0.48170	0.47669	0.48170	-7.1061	0.41524
1.2560	0.52186	0.43653	0.52186	-7.1463	0.54095
1.2580	0.52186	0.47669	0.52186	-7.2265	0.60381
1.2600	0.48170	0.43653	0.48170	-7.1061	0.54095
1.2620	0.52186	0.39636	0.52186	-7.1463	0.35238
1.2640	0.48170	-3.0576	0.48170	-7.1463	0.35238
1.2660	0.52186	-2.5436	0.52186	-7.0660	0.54095
1.2680	0.60219	-2.5436	0.60219	-7.0660	0.41524
1.2700	0.44154	-3.1380	0.44154	-7.1463	0.35238
1.2720	0.56203	-3.3307	0.56203	-7.0660	0.35238
1.2740	0.56203	-3.4512	0.56203	-7.0660	0.28953
1.2760	0.52186	-3.3709	0.52186	-6.9857	0.41524
1.2780	0.40137	-2.5436	0.40137	-7.1061	0.28953
1.2800	0.44154	-3.0576	0.44154	-7.0259	0.050677
1.2820	0.52186	-1.6841	0.52186	-7.1061	0.16382
1.2840	0.52186	-1.6037	0.52186	-7.0259	0.16382
1.2860	0.44154	-1.4833	0.44154	-6.9536	0.11353
1.2880	0.52186	-0.31050	0.52186	-6.9135	-0.012179
1.2900	0.52186	0.94258	0.52186	-6.9536	0.050677
1.2920	0.60219	0.58915	0.60219	-6.8332	0.16382
1.2940	0.52186	-0.62377	0.52186	-6.7530	0.050677
1.2960	0.52186	-3.3307	0.52186	-6.7931	0.050677
1.2980	0.48170	0.94258	0.48170	-6.8332	0.16382
1.3000	0.56203	-1.9572	0.56203	-6.6326	0.050677
1.3020	0.52186	0.27588	0.52186	-6.6727	-0.13789
1.3040	0.48170	0.47669	0.48170	-6.6727	-0.13789
1.3060	0.52186	0.43653	0.52186	-6.5202	-0.075035
1.3080	0.56203	0.43653	0.56203	-6.4801	-0.13789
1.3100	0.48170	0.51685	0.48170	-6.5202	-0.075035
1.3120	0.56203	0.47669	0.56203	-6.3998	-0.20075
1.3140	0.56203	0.43653	0.56203	-6.3597	-0.32646
1.3160	0.56203	0.51685	0.56203	-6.2874	-0.13789
1.3180	0.48170	0.47669	0.48170	-6.2874	-0.20075
1.3200	0.52186	0.51685	0.52186	-6.2072	-0.38931
1.3220	0.60219	0.47669	0.60219	-6.1670	-0.38931
1.3240	0.56203	0.35620	0.56203	-6.0868	-0.38931
1.3260	0.52186	0.43653	0.52186	-5.9343	-0.26360
1.3280	0.64235	0.43653	0.64235	-5.8941	-0.43960
1.3300	0.56203	0.43653	0.56203	-5.9343	-0.50245
1.3320	0.60219	0.43653	0.60219	-5.8139	-0.50245
1.3340	0.56203	0.51685	0.56203	-5.6533	-0.62816
1.3360	0.60219	0.54898	0.60219	-5.6533	-0.62816
1.3380	0.52186	0.54898	0.52186	-5.6533	-0.50245
1.3400	0.52186	0.43653	0.52186	-5.4206	-0.62816
1.3420	0.52186	0.43653	0.52186	-5.4607	-0.69102
1.3440	0.52186	0.47669	0.52186	-5.3403	-0.75388
1.3460	0.52186	0.47669	0.52186	-5.2279	-0.62816
1.3480	0.56203	0.47669	0.56203	-5.1075	-0.81673
1.3500	0.52186	0.47669	0.52186	-5.1075	-0.75388
1.3520	0.64235	0.51685	0.64235	-4.9871	-0.87959
1.3540	0.64235	0.51685	0.64235	-4.8748	-0.87959
1.3560	0.64235	0.54898	0.64235	-4.7945	-0.87959
1.3580	0.52186	0.39636	0.52186	-4.8346	-1.0556
1.3600	0.56203	0.39636	0.56203	-4.6340	-1.1813
1.3620	0.64235	0.47669	0.64235	-4.7142	-1.1813
1.3640	0.56203	0.51685	0.56203	-4.5617	-1.3070
1.3660	0.52186	0.51685	0.52186	-4.4012	-1.1813
1.3680	0.56203	0.43653	0.56203	-4.4012	-1.4327
1.3700	0.52186	0.47669	0.52186	-4.3209	-1.4327
1.3720	0.56203	0.51685	0.56203	-4.2487	-1.3070
1.3740	0.52186	0.54898	0.52186	-4.0079	-1.5459
1.3760	0.56203	0.43653	0.56203	-4.0079	-1.4830
1.3780	0.60219	0.31604	0.60219	-3.9356	-1.4327
1.3800	0.60219	0.43653	0.60219	-3.6948	-1.6087
1.3820	0.52186	0.47669	0.52186	-3.7751	-1.6716
1.3840	0.52186	0.47669	0.52186	-3.6948	-1.6716
1.3860	0.60219	0.39636	0.60219	-3.5022	-1.7344
1.3880	0.64235	0.51685	0.64235	-3.4219	-1.6087
1.3900	0.52186	0.54898	0.52186	-3.3818	-1.7973
1.3920	0.52186	0.54898	0.52186	-3.3818	-1.8601
1.3940	0.64235	0.39636	0.64235	-3.1892	-1.9230
1.3960	0.56203	0.35620	0.56203	-3.1490	-1.8601
1.3980	0.52186	0.43653	0.52186	-3.0286	-1.9230
1.4000	0.52186	0.43653	0.52186	-2.9163	-2.0361
1.4020	0.60219	0.43653	0.60219	-2.8761	-2.0361
1.4040	0.56203	0.39636	0.56203	-2.7156	-2.0361
1.4060	0.60219	0.47669	0.60219	-2.4828	-1.9733
1.4080	0.60219	0.47669	0.60219	-2.5230	-2.1618
1.4100	0.64235	0.47669	0.64235	-2.3624	-2.2247
1.4120	0.56203	0.31604	0.56203	-2.3624	-2.0361
1.4140	0.56203	0.39636	0.56203	-2.1297	-2.3504
1.4160	0.52186	0.43653	0.52186	-2.2099	-2.2876
1.4180	0.52186	0.47669	0.52186	-2.0895	-2.2876
1.4200	0.52186	0.51685	0.52186	-1.8568	-2.4133
1.4220	0.48170	0.47669	0.48170	-1.7765	-2.4133
1.4240	0.48170	0.43653	0.48170	-1.7364	-2.4133
1.4260	0.56203	0.54898	0.56203	-1.5839	-2.4761
1.4280	0.56203	0.58915	0.56203	-1.4635	-2.4761
1.4300	0.56203	0.51685	0.56203	-1.3431	-2.4761
1.4320	0.52186	0.39636	0.52186	-1.3431	-2.4761
1.4340	0.60219	0.51685	0.60219	-1.1905	-2.5264
1.4360	0.48170	0.51685	0.48170	-1.0701	-2.5893
1.4380	0.52186	0.54898	0.52186	-0.98988	-2.6521
1.4400	0.56203	0.47669	0.56203	-0.83738	-2.5264
1.4420	0.64235	0.47669	0.64235	-0.71698	-2.7150
1.4440	0.48170	0.54898	0.48170	-0.44407	-2.7778
1.4460	0.52186	0.54898	0.52186	-0.32368	-2.7778
1.4480	0.56203	0.47669	0.56203	-0.25144	-2.9035
1.4500	0.56203	0.39636	0.56203	-0.21130	-2.9035
1.4520	0.48170	0.47669	0.48170	-0.17117	-2.9035
1.4540	0.48170	0.47669	0.48170	0.029495	-3.0167
1.4560	0.52186	0.47669	0.52186	-0.010638	-2.9035
1.4580	0.56203	0.39636	0.56203	0.061601	-2.9664
1.4600	0.56203	0.47669	0.56203	0.34253	-3.2052
1.4620	0.52186	0.54898	0.52186	0.30240	-3.0795
1.4640	0.56203	0.51685	0.56203	0.41477	-3.2052
1.4660	0.52186	0.43653	0.52186	0.45490	-3.2681
1.4680	0.56203	0.39636	0.56203	0.61544	-3.3310
1.4700	0.44154	0.51685	0.44154	0.61544	-3.5195
1.4720	0.52186	0.47669	0.52186	0.69570	-3.5195
1.4740	0.56203	0.51685	0.56203	0.84821	-3.5698
1.4760	0.52186	0.43653	0.52186	0.92847	-3.5698
1.4780	0.48170	0.43653	0.48170	0.88834	-3.6955
1.4800	0.56203	0.51685	0.56203	1.0810	-3.9469
1.4820	0.64235	0.51685	0.64235	1.0810	-3.8841
1.4840	0.64235	0.43653	0.64235	1.2415	-3.9469
1.4860	0.52186	0.39636	0.52186	1.2014	-3.9469
1.4880	0.64235	0.43653	0.64235	1.3218	-4.1229
1.4900	0.64235	0.43653	0.64235	1.3619	-4.1229
1.4920	0.60219	0.47669	0.60219	1.4341	-4.1229
1.4940	0.64235	0.43653	0.64235	1.6348	-4.2487
1.4960	0.56203	0.43653	0.56203	1.5144	-4.2487
1.4980	0.56203	0.47669	0.56203	1.5947	-4.2487
1.5000	0.64235	0.54898	0.64235	1.8275	-4.5001
1.5020	0.52186	0.43653	0.52186	1.8275	-4.3744
1.5040	0.56203	0.35620	0.56203	1.7873	-4.5629
1.5060	0.48170	0.43653	0.48170	1.9077	-4.3744
1.5080	0.60219	0.43653	0.60219	2.0281	-4.5001
1.5100	0.48170	0.47669	0.48170	2.0281	-4.5001
1.5120	0.52186	0.43653	0.52186	2.0281	-4.5001
1.5140	0.60219	0.47669	0.60219	2.2609	-4.6132
1.5160	0.52186	0.54898	0.52186	2.2609	-4.6132
1.5180	0.52186	0.54898	0.52186	2.3412	-4.5629
1.5200	0.56203	0.35620	0.56203	2.3412	-4.6761
1.5220	0.64235	0.39636	0.64235	2.4134	-4.7389
1.5240	0.60219	0.47669	0.60219	2.4535	-4.8018
1.5260	0.56203	0.47669	0.56203	2.5739	-4.8018
1.5280	0.64235	0.51685	0.64235	2.6141	-4.8646
1.5300	0.56203	0.43653	0.56203	2.6141	-4.9275
1.5320	0.56203	0.47669	0.56203	2.6542	-4.9275
1.5340	0.64235	0.58915	0.64235	2.9271	-5.1663
1.5360	0.56203	0.54898	0.56203	2.7264	-4.9275
1.5380	0.64235	0.35620	0.64235	2.8870	-4.9903
1.5400	0.52186	0.39636	0.52186	2.9271	-4.9903
1.5420	0.60219	0.39636	0.60219	3.0074	-5.0532
1.5440	0.64235	0.39636	0.64235	3.0074	-5.1035
1.5460	0.60219	0.39636	0.60219	3.0796	-5.1035
1.5480	0.50178	0.35620	0.50178	3.2000	-5.0532
1.5500	0.50178	-3.0175	0.50178	2.3010	-5.2292
1.5520	0.46162	-2.7845	0.46162	3.2401	-4.9275
1.5540	0.42145	-3.2103	0.42145	3.3605	-5.2292
1.5560	0.48170	-2.1901	0.48170	3.3605	-5.1035
1.5580	0.48170	-2.3909	0.48170	3.3605	-5.2292
1.5600	0.46162	1.2559	0.46162	3.4328	-5.2292
1.5620	0.48170	0.35620	0.48170	3.4007	-5.2292
1.5640	0.46162	0.51685	0.46162	3.4328	-5.2921
1.5660	0.46162	0.47669	0.46162	3.5130	-5.3549
1.5680	0.44555	0.58915	0.44555	3.5933	-5.2921
1.5700	0.34514	0.58915	0.34514	3.5532	-5.2921
1.5720	0.40539	0.62931	0.40539	3.6334	-5.2292
1.5740	0.48170	0.54898	0.48170	3.7458	-5.4806
1.5760	0.42547	0.43653	0.42547	3.6334	-5.4178
1.5780	0.38531	0.43653	0.38531	3.6736	-5.3549
1.5800	0.42547	0.51685	0.42547	3.8261	-5.4178
1.5820	0.54194	0.51685	0.54194	3.7458	-5.4806
1.5840	0.48572	0.51685	0.48572	3.7137	-5.5435
1.5860	0.44154	0.51685	0.44154	3.7137	-5.4178
1.5880	0.50178	0.51685	0.50178	3.9063	-5.4806
1.5900	0.48572	0.58915	0.48572	3.7458	-5.5435
1.5920	0.46563	0.43653	0.46563	3.7859	-5.5435
1.5940	0.46563	0.35620	0.46563	3.7859	-5.5435
1.5960	0.42547	0.35620	0.42547	3.8261	-5.4806
1.5980	0.42547	0.43653	0.42547	3.8261	-5.5435
1.6000	0.46563	0.47669	0.46563	3.8662	-5.6566
1.6020	0.42547	0.39636	0.42547	3.8261	-5.5435
1.6040	0.40539	0.47669	0.40539	3.9063	-5.5435
1.6060	0.38531	0.51685	0.38531	3.9465	-5.6063
1.6080	0.46563	0.54898	0.46563	3.9465	-5.7823
1.6100	0.52186	0.47669	0.52186	3.8261	-5.6566
1.6120	0.52186	0.47669	0.52186	3.9465	-5.6063
1.6140	0.32908	0.51685	0.32908	3.9465	-5.7823
1.6160	0.24875	0.54898	0.24875	3.7859	-5.6063
1.6180	0.28892	0.54898	0.28892	3.7859	-5.7195
1.6200	0.24875	0.51685	0.24875	3.9063	-5.7823
1.6220	0.28892	0.54898	0.28892	3.9063	-5.6063
1.6240	0.24875	0.54898	0.24875	3.8662	-5.6063
1.6260	0.20859	0.58915	0.20859	3.8662	-5.6063
1.6280	0.36121	0.51685	0.36121	3.9465	-5.6566
1.6300	0.20859	0.51685	0.20859	3.9063	-5.7195
1.6320	0.32908	0.47669	0.32908	3.9063	-5.5435
1.6340	0.32908	0.47669	0.32908	3.8662	-5.6566
1.6360	0.32908	0.47669	0.32908	3.8261	-5.6566
1.6380	0.32908	0.51685	0.32908	3.8662	-5.6063
1.6400	0.40137	0.51685	0.40137	3.8261	-5.7195
1.6420	0.48170	0.47669	0.48170	3.8261	-5.6063
1.6440	0.40137	0.47669	0.40137	3.7859	-5.7195
1.6460	0.32908	0.51685	0.32908	3.8662	-5.6566
1.6480	0.44154	0.43653	0.44154	3.7137	-5.7823
1.6500	0.44154	0.39636	0.44154	3.7458	-5.6566
1.6520	0.44154	0.43653	0.44154	3.7458	-5.7195
1.6540	0.36121	0.43653	0.36121	3.8261	-5.7823
1.6560	0.44154	0.51685	0.44154	3.7137	-5.6063
1.6580	0.40137	0.51685	0.40137	3.7458	-5.5435
1.6600	0.36121	0.47669	0.36121	3.7859	-5.7195
1.6620	0.44154	0.58915	0.44154	3.7859	-5.6566
1.6640	0.36121	0.58915	0.36121	3.6334	-5.6063
1.6660	0.40137	0.51685	0.40137	3.7859	-5.4806
1.6680	0.32908	0.51685	0.32908	3.6736	-5.6063
1.6700	0.24875	0.54898	0.24875	3.5933	-5.7195
1.6720	0.28892	0.54898	0.28892	3.5532	-5.5435
1.6740	0.40137	0.51685	0.40137	3.5532	-5.6566
1.6760	0.32908	0.51685	0.32908	3.5933	-5.4178
1.6780	0.28892	0.47669	0.28892	3.4729	-5.5435
1.6800	0.28892	0.47669	0.28892	3.4729	-5.5435
1.6820	0.44154	0.51685	0.44154	3.4007	-5.5435
1.6840	0.32908	0.47669	0.32908	3.4007	-5.4178
1.6860	0.36121	0.47669	0.36121	3.4007	-5.5435
1.6880	0.36121	0.47669	0.36121	3.2401	-5.4178
1.6900	0.32908	0.43653	0.32908	3.1599	-5.4178
1.6920	0.32908	0.51685	0.32908	3.2000	-5.4178
1.6940	0.28892	0.51685	0.28892	3.1197	-5.4806
1.6960	0.28892	0.47669	0.28892	3.0074	-5.2921
1.6980	0.28892	0.39636	0.28892	2.9271	-5.3549
1.7000	0.28892	0.47669	0.28892	3.0475	-5.2292
1.7020	0.32908	0.47669	0.32908	2.8468	-5.3549
1.7040	0.24875	0.47669	0.24875	2.8067	-5.3549
1.7060	0.28892	0.39636	0.28892	2.7666	-5.1663
1.7080	0.32908	0.47669	0.32908	2.8067	-5.1035
1.7100	0.24875	0.51685	0.24875	2.6943	-5.0532
1.7120	0.24875	0.54898	0.24875	2.6141	-4.9275
1.7140	0.32908	0.35620	0.32908	2.5739	-5.0532
1.7160	0.32908	0.39636	0.32908	2.6141	-4.9275
1.7180	0.20859	0.47669	0.20859	2.4535	-4.8018
1.7200	0.24875	0.47669	0.24875	2.4535	-4.9275
1.7220	0.28892	0.47669	0.28892	2.2208	-4.8018
1.7240	0.24875	0.43653	0.24875	2.2208	-4.8646
1.7260	0.24875	0.47669	0.24875	2.2208	-4.8646
1.7280	0.28892	0.54898	0.28892	2.1405	-4.7389
1.7300	0.24875	0.54898	0.24875	1.9880	-4.7389
1.7320	0.24875	0.47669	0.24875	1.9880	-4.6132
